id,first_name,last_name,email,gender,age,months_as_a_customer,join_date,leave_date,join_year,city,bank_balance,monthly_income,credit_score,is_active_customer
6384,Cadolwv,Uoitbns,mgkkgwb@outlook.com,Female,40,27,2020-12-31,,2020,Leeds,0,3000,414,1
6385,Ryejpei,Yeditjr,kuqpwtv@outlook.com,Male,51,30,2016-07-17,2019-01-08,2016,Bristol,47957,9000,400,0
6386,Wfoaztv,Rpkaqbq,ekgzvce@gmail.com,Female,64,14,2020-05-24,2021-08-03,2020,Sheffield,31383,10000,418,0
6387,Zppuhzn,Iakpddr,ljaspyj@gmail.com,Female,38,6,2018-08-29,2019-03-01,2018,Birmingham,51323,8000,831,0
6388,Nfojier,Cxzkvzx,inqzhrq@outlook.com,Female,60,24,2020-01-27,2022-01-27,2020,Manchester,91695,2000,668,0
6389,Yqygqqt,Pjwdffa,kdjwjhy@gmail.com,Female,33,82,2016-04-03,2023-01-10,2016,Liverpool,30088,4000,832,0
6390,Fpfoliy,Nbwsrip,lenvrev@yahoo.com,Female,57,4,2018-09-30,2019-02-19,2018,Other,48543,3000,646,0
6391,Yqnvjaq,Rjukmex,wshnmov@hotmail.com,Female,51,32,2019-11-20,2022-07-19,2019,Manchester,97753,1000,439,0
6392,Uzwqxpi,Bkqudof,upxteyz@yahoo.com,Male,53,50,2018-05-14,2022-07-12,2018,Manchester,30610,3000,325,0
6393,Qdwfbmz,Uagbxxw,wrmsunv@outlook.com,Male,23,41,2017-04-05,2020-09-04,2017,Leeds,8861,5000,660,0
6394,Jrdiecg,Pashhhu,vlpwvur@hotmail.com,Female,58,4,2018-02-28,2018-07-13,2018,Manchester,58096,6000,508,0
6395,Uyvnzub,Digbcxm,qawgyns@yahoo.com,Female,59,69,2017-07-10,,2017,Bristol,0,8000,714,1
6396,Hxgeoso,Cvskztl,lzswoxj@outlook.com,Female,58,23,2021-05-04,,2021,Bradford,0,4000,617,1
6397,Exogifo,Pcyrckl,aozhgsi@yahoo.com,Female,53,41,2018-07-27,2021-12-09,2018,Sheffield,57325,4000,729,0
6398,Hmreutb,Wqrjvkh,ckwqpjj@hotmail.com,Female,21,15,2021-05-25,2022-08-26,2021,Other,14999,4000,670,0
6399,Ssqmgqi,Ennnzou,dculpwj@outlook.com,Female,20,32,2020-07-29,,2020,London,0,6000,777,1
6400,Lbsyxsq,Alxxomr,ddamgdx@gmail.com,Female,58,46,2019-06-06,,2019,Birmingham,0,10000,524,1
6401,Qomying,Gsfkhqo,uzrundw@gmail.com,Male,46,35,2017-06-22,2020-06-03,2017,Liverpool,38031,6000,803,0
6402,Dbmpnzu,Nzqeslc,khdurjd@outlook.com,Female,19,1,2019-04-28,2019-05-30,2019,Bradford,60013,5000,413,0
6403,Bvgwkhd,Txopryv,wjiipvk@gmail.com,Female,21,18,2021-09-24,,2021,Liverpool,0,7000,657,1
6404,Slylebw,Kwictqi,iftqgvl@gmail.com,Male,36,73,2017-03-07,,2017,Edinburgh,0,8000,523,1
6405,Ollpplq,Bqfltjm,oihrrrg@gmail.com,Male,48,73,2017-03-27,,2017,Leeds,0,6000,665,1
6406,Sbkqmyz,Kmqiivy,wtjumci@outlook.com,Female,55,30,2020-08-13,2023-01-30,2020,Manchester,2978,9000,500,0
6407,Fjujzrs,Nvpzsus,bzoitsy@yahoo.com,Male,39,18,2021-06-26,2023-01-06,2021,Edinburgh,25667,5000,512,0
6408,Founcpp,Pcyqbsl,bpvavsb@outlook.com,Female,60,30,2018-05-19,2020-11-11,2018,London,56928,1000,715,0
6409,Cxmjmrj,Xbksfpv,yudkmkm@outlook.com,Female,35,0,2018-11-22,2018-12-04,2018,Edinburgh,56752,9000,368,0
6410,Frzbuye,Lpujkrm,nguzswq@yahoo.com,Male,53,75,2015-12-05,2022-02-10,2015,Liverpool,89585,10000,509,0
6411,Dxmbuyf,Myxusnb,hqqzltx@yahoo.com,Female,54,9,2017-07-15,2018-05-10,2017,London,12196,10000,727,0
6412,Hgclcun,Mdfanta,dslgwcq@gmail.com,Female,53,64,2017-12-08,,2017,Birmingham,0,4000,316,1
6413,Mqulmhb,Kyeemun,lrgwnyr@hotmail.com,Male,22,55,2018-01-02,2022-07-13,2018,Edinburgh,27312,10000,358,0
6414,Fsdkrle,Ugalfjp,gcevmlp@outlook.com,Male,29,20,2016-09-29,2018-05-28,2016,Edinburgh,83650,4000,721,0
6415,Nlglaaj,Ccrtugu,pvcahht@yahoo.com,Male,56,0,2020-11-04,2020-11-24,2020,Manchester,65953,10000,440,0
6416,Dghhvmd,Hhdgtzp,umsvtir@hotmail.com,Male,63,9,2021-06-19,2022-04-10,2021,Edinburgh,84315,8000,506,0
6417,Nmqwguk,Oevdmfs,svzonlm@outlook.com,Female,41,8,2016-10-04,2017-06-02,2016,Leeds,48896,4000,740,0
6418,Ygkuxtj,Tudgzrd,tmtcrwz@yahoo.com,Female,41,4,2020-07-09,2020-11-30,2020,Sheffield,84277,7000,720,0
6419,Indnezm,Nfbadug,xqcixmw@yahoo.com,Female,46,68,2016-01-15,2021-09-01,2016,Birmingham,59288,7000,692,0
6420,Tcmjqsh,Gchonfd,fneblju@yahoo.com,Male,24,39,2020-01-18,,2020,Other,0,5000,529,1
6421,Dfzlwei,Wvqrrpd,dgofcrq@gmail.com,Male,54,83,2016-05-21,,2016,Leeds,0,9000,722,1
6422,Rhqathn,Rbydkom,hmhgimw@yahoo.com,Female,35,24,2021-03-28,,2021,Leeds,0,5000,310,1
6423,Xwspklb,Hdxeppt,ntjtbbg@hotmail.com,Male,20,30,2020-08-03,2023-02-14,2020,Edinburgh,26401,3000,529,0
6424,Fqevkst,Lrahwrh,lgzuzhq@yahoo.com,Female,40,80,2016-04-28,2022-12-22,2016,Glasgow,9649,5000,339,0
6425,Yxwefhl,Gsvxjwd,gqfbtjd@hotmail.com,Male,37,6,2016-05-25,2016-11-22,2016,Manchester,5609,2000,816,0
6426,Uxprzaa,Efmhggj,acnqikd@hotmail.com,Male,48,0,2017-12-18,2018-01-16,2017,Edinburgh,88536,9000,645,0
6427,Vydsumy,Uxaceby,duzsbrx@gmail.com,Female,22,46,2016-10-06,2020-07-22,2016,Liverpool,86081,4000,839,0
6428,Snicwxx,Srbxxlf,glegdfr@hotmail.com,Male,42,70,2017-06-15,,2017,Sheffield,0,8000,671,1
6429,Zaaxqzw,Aakczta,qaxsqwx@hotmail.com,Male,26,85,2016-03-31,,2016,Sheffield,0,1000,800,1
6430,Yiynlcd,Shfvuew,jdptmzw@yahoo.com,Female,51,53,2016-12-15,2021-05-18,2016,Bradford,8922,7000,320,0
6431,Egdcegd,Oqjhstg,xtfpero@outlook.com,Male,57,13,2021-11-08,2022-12-04,2021,Sheffield,35406,10000,375,0
6432,Lzwmbeg,Wbzwfjs,lziggyp@yahoo.com,Female,42,96,2015-01-22,2022-12-29,2015,Birmingham,33924,3000,422,0
6433,Wnncyxo,Kzlydbv,vzhnxts@gmail.com,Male,64,77,2016-11-24,,2016,Bradford,0,6000,584,1
6434,Wwzcocf,Qugezzm,ayrkwuc@outlook.com,Male,41,14,2015-05-04,2016-06-27,2015,Sheffield,64718,10000,561,0
6435,Sgaxzio,Pxlkzhl,fkqkcof@yahoo.com,Female,54,5,2021-07-07,2021-12-20,2021,Manchester,2300,8000,545,0
6436,Jvpgouf,Tvofjql,ztzvmme@hotmail.com,Female,50,5,2020-10-28,2021-04-21,2020,Liverpool,85516,10000,826,0
6437,Tflbcdx,Goqtqva,npfkrav@hotmail.com,Female,22,59,2018-05-13,,2018,Bristol,0,6000,405,1
6438,Pudmsvq,Onzrkbf,isvgrkv@gmail.com,Female,63,58,2017-05-21,2022-03-05,2017,Birmingham,23969,8000,387,0
6439,Obmjess,Dlbjmff,nhfnawz@hotmail.com,Male,63,86,2015-05-22,2022-06-20,2015,Liverpool,31068,3000,654,0
6440,Gzjzjcj,Zskpovg,gnhwjuv@gmail.com,Female,26,16,2021-10-30,2023-02-23,2021,Other,22831,6000,750,0
6441,Nigghvl,Eemldms,mwpgwvt@yahoo.com,Male,54,37,2020-03-05,,2020,Liverpool,0,10000,740,1
6442,Ubadctj,Mfowcah,hiphjhq@yahoo.com,Female,29,91,2015-09-09,2023-03-28,2015,Bradford,62480,9000,555,0
6443,Iezpicn,Cwflrty,ohgmvua@hotmail.com,Male,19,34,2020-05-20,,2020,Bradford,0,8000,803,1
6444,Rlpayyx,Godilqa,mrdfiim@yahoo.com,Female,38,37,2018-09-30,2021-10-19,2018,Glasgow,98410,3000,348,0
6445,Fxbnfav,Grwrfvz,bczmjxr@gmail.com,Male,43,23,2017-09-06,2019-08-04,2017,Glasgow,32604,1000,318,0
6446,Tkufzfq,Mbowhhh,etyxxwr@yahoo.com,Male,23,45,2018-10-29,2022-08-05,2018,Leeds,41163,8000,838,0
6447,Eqgsxon,Lrxbyfo,mgxsale@yahoo.com,Female,36,16,2021-11-14,,2021,Bradford,0,4000,307,1
6448,Hmocxiv,Tgmitoi,qoojtjp@hotmail.com,Female,31,43,2015-07-05,2019-01-18,2015,Leeds,25405,4000,422,0
6449,Zqporqz,Lieifbc,owrnwxb@hotmail.com,Female,45,10,2021-11-28,2022-10-02,2021,Liverpool,81149,2000,422,0
6450,Pnbvgfa,Kxmnstc,knbmvde@gmail.com,Female,37,10,2020-03-07,2021-01-24,2020,Glasgow,47355,4000,452,0
6451,Qamapvm,Rcipsps,hdaodeq@gmail.com,Male,45,29,2020-02-10,2022-06-29,2020,Bristol,74071,6000,648,0
6452,Voiprvj,Ltegznr,zexlnwy@yahoo.com,Male,60,65,2016-08-13,2022-01-01,2016,London,48177,2000,715,0
6453,Csdiouk,Dmjohkf,nztlsdw@outlook.com,Female,18,37,2015-05-21,2018-07-02,2015,Bristol,69238,10000,474,0
6454,Hlswyvr,Aeuxsnw,xruooth@yahoo.com,Male,52,34,2017-06-28,2020-04-18,2017,Birmingham,21478,8000,582,0
6455,Fqlrqmh,Eonrxqg,wdbdjwm@hotmail.com,Female,23,20,2020-11-21,2022-07-21,2020,Manchester,20412,10000,670,0
6456,Qkzclel,Vkddqig,jfgmpnb@gmail.com,Female,37,65,2017-11-19,,2017,Birmingham,0,8000,454,1
6457,Zmoqveu,Ileibij,hdvymhp@yahoo.com,Female,59,47,2019-05-12,,2019,Liverpool,0,5000,436,1
6458,Hptqwrt,Yasctdk,shdmmgw@yahoo.com,Male,50,8,2019-11-21,2020-08-09,2019,Bradford,79490,8000,537,0
6459,Ywgpgrl,Oozzwrn,vbzxvyl@gmail.com,Male,63,19,2020-11-19,2022-07-07,2020,Other,96695,7000,658,0
6460,Sjodzlq,Bgsejfq,rnooeps@gmail.com,Female,47,69,2017-07-14,,2017,Leeds,0,5000,692,1
6461,Zhbeqag,Zoakguj,yyospgw@yahoo.com,Male,20,41,2019-11-15,,2019,Bradford,0,8000,829,1
6462,Bhmcwjc,Sbmybge,xarjjjy@hotmail.com,Male,63,68,2017-08-13,,2017,Manchester,0,10000,647,1
6463,Qzsdkys,Srazcxg,oaamfuk@outlook.com,Male,23,38,2018-01-11,2021-03-13,2018,Manchester,19669,5000,574,0
6464,Chideqk,Uwnuqye,kxciiyo@hotmail.com,Female,62,29,2020-10-15,,2020,Liverpool,0,8000,789,1
6465,Azbnwrb,Cbcnbkc,trqusks@outlook.com,Female,27,8,2018-09-02,2019-05-08,2018,Leeds,81202,10000,671,0
6466,Gujpvls,Znrijxw,zcqbwxs@gmail.com,Female,65,23,2021-01-20,2023-01-06,2021,Bristol,50200,9000,455,0
6467,Eofkfmv,Dgkeybg,bcjaxpi@hotmail.com,Male,57,0,2018-04-17,2018-04-25,2018,Bradford,5784,9000,563,0
6468,Hksebnc,Dyrlmqy,uextksw@gmail.com,Male,49,44,2015-06-14,2019-02-22,2015,Birmingham,52563,4000,798,0
6469,Dlzuewd,Ychgndx,ngmijcn@outlook.com,Female,45,1,2019-08-10,2019-09-18,2019,Glasgow,77201,1000,340,0
6470,Fvpjxrn,Otssvqq,nsngwrd@outlook.com,Female,59,0,2020-10-13,2020-11-10,2020,London,55948,5000,593,0
6471,Frhjyym,Rfzbwwg,tdvaspu@hotmail.com,Female,62,56,2016-10-25,2021-06-22,2016,Bristol,31048,3000,752,0
6472,Huahwjd,Ovheple,mrnonyn@yahoo.com,Male,52,31,2016-04-22,2018-11-27,2016,Leeds,45102,10000,468,0
6473,Fsmsmeh,Nyibhbx,zqqlabe@gmail.com,Female,28,23,2021-05-12,,2021,Bradford,0,6000,679,1
6474,Htnkhia,Cgrgtwj,xlylchl@hotmail.com,Female,50,38,2017-05-25,2020-08-01,2017,Bristol,74820,6000,472,0
6475,Dnsatmq,Lkfdjhs,xjuejja@yahoo.com,Female,33,3,2018-02-28,2018-06-03,2018,Birmingham,26312,6000,625,0
6476,Ozzfzbz,Vhmsxek,brwdkiq@gmail.com,Female,43,65,2017-10-17,2023-03-10,2017,Birmingham,39620,9000,467,0
6477,Qwdljlh,Lllixka,vyqfhiw@gmail.com,Male,27,12,2021-05-31,2022-06-05,2021,Liverpool,71148,3000,565,0
6478,Lydkutw,Bxoqhsd,kzyxzqr@hotmail.com,Female,44,14,2017-11-27,2019-01-28,2017,Sheffield,14014,5000,609,0
6479,Wnajnuu,Yrolmwz,khxugyh@gmail.com,Female,34,54,2016-03-11,2020-08-28,2016,Birmingham,21956,1000,407,0
6480,Vkhgazy,Kfgzhmq,lkbbppv@yahoo.com,Male,52,37,2017-09-05,2020-10-03,2017,Sheffield,14186,6000,823,0
6481,Mbtbbmd,Lwjujru,lepqmye@outlook.com,Male,40,22,2019-09-08,2021-07-03,2019,Edinburgh,20308,5000,688,0
6482,Acofnxc,Asqrexd,thfdipa@hotmail.com,Female,37,69,2017-07-18,,2017,Glasgow,0,3000,714,1
6483,Llpdcdd,Jyplaxd,wvmduid@outlook.com,Female,47,22,2016-09-19,2018-08-01,2016,Glasgow,33750,6000,754,0
6484,Rexhnhx,Stinuid,vogscju@yahoo.com,Male,24,67,2017-09-23,,2017,Sheffield,0,4000,400,1
6485,Lgfywvz,Auknmom,uyyazie@gmail.com,Female,47,45,2018-07-18,2022-04-26,2018,Other,67423,7000,586,0
6486,Jzinpmg,Gnywnbn,iqkoavd@yahoo.com,Female,43,23,2020-03-07,2022-02-23,2020,Liverpool,30802,8000,434,0
6487,Xqsvknn,Aevztla,ujpcatu@hotmail.com,Male,44,37,2016-06-10,2019-07-10,2016,Glasgow,10281,9000,788,0
6488,Gjdvngd,Ifeakcc,xznifoz@gmail.com,Male,59,2,2018-08-09,2018-10-15,2018,Glasgow,38267,8000,609,0
6489,Ahucvkh,Hzdxvnl,xswlvfs@hotmail.com,Male,64,42,2017-07-05,2021-01-04,2017,Other,37087,10000,713,0
6490,Dgekoqu,Ovayapg,pmidjay@hotmail.com,Female,31,30,2020-05-21,2022-11-07,2020,Other,3016,5000,627,0
6491,Mtofacw,Zbevmwt,uqeplmv@hotmail.com,Male,40,16,2021-12-01,,2021,Other,0,8000,590,1
6492,Ejxopex,Uqrmeqa,sbdvgcs@hotmail.com,Female,39,55,2017-08-18,2022-03-01,2017,Birmingham,15017,8000,518,0
6493,Zgyxktq,Ylsjcil,qkbciij@yahoo.com,Male,57,5,2018-06-22,2018-11-23,2018,Birmingham,57274,8000,649,0
6494,Lccfucy,Zkrszsx,quhmerr@yahoo.com,Male,28,40,2018-07-09,2021-11-14,2018,Other,57836,4000,759,0
6495,Nkjkccl,Vbzlrlo,gwjpegp@gmail.com,Male,64,47,2017-01-20,2020-12-15,2017,London,49037,7000,796,0
6496,Ijtuoow,Qpkvttz,rsltdnu@hotmail.com,Female,36,2,2020-10-25,2020-12-28,2020,Sheffield,45837,5000,424,0
6497,Yvseyvs,Jisvzbu,tmfkfhh@gmail.com,Female,37,4,2020-10-29,2021-03-22,2020,Birmingham,46658,1000,728,0
6498,Xpqgqdp,Vekyysk,qhbhkug@hotmail.com,Male,40,5,2015-10-24,2016-03-28,2015,Edinburgh,43498,1000,522,0
6499,Fzdfyip,Asfqlyc,vyokbzk@outlook.com,Male,59,69,2017-07-06,,2017,Liverpool,0,10000,529,1
6500,Stjcusb,Ymsqmyy,pfljgzg@outlook.com,Male,42,2,2019-10-23,2020-01-18,2019,Liverpool,69173,9000,742,0
6501,Bdlpcgp,Nujrunv,iecydba@yahoo.com,Male,49,93,2015-08-09,,2015,Other,0,4000,742,1
6502,Rantzcm,Tkfgbsu,vwlnolc@outlook.com,Male,21,94,2015-07-02,,2015,Birmingham,0,3000,404,1
6503,Nepdhgl,Mivbfxg,cyunsow@hotmail.com,Male,52,65,2015-10-12,2021-02-20,2015,Glasgow,57116,5000,396,0
6504,Vntiyll,Nakidiq,mrhynmm@yahoo.com,Female,49,34,2015-03-19,2018-01-05,2015,Manchester,2793,3000,752,0
6505,Gnrozbw,Hhibxap,qnkmlao@hotmail.com,Female,44,50,2019-02-14,,2019,Liverpool,0,1000,404,1
6506,Lnynnhu,Fooogbm,yydlutx@outlook.com,Male,58,8,2017-09-10,2018-05-10,2017,Bradford,11274,10000,534,0
6507,Empzcsd,Gsmusiz,fnjnhzz@outlook.com,Female,34,3,2018-12-03,2019-03-16,2018,Manchester,66802,1000,482,0
6508,Ryviigc,Iddnxiy,owubxlk@yahoo.com,Male,60,71,2016-07-31,2022-06-11,2016,Birmingham,32578,10000,371,0
6509,Yoowotm,Ovgqvjl,hwfztts@yahoo.com,Male,51,68,2016-07-12,2022-03-07,2016,Sheffield,84369,3000,696,0
6510,Sbgwrla,Mejepkq,pceisgf@outlook.com,Female,47,57,2018-04-02,2022-12-24,2018,Glasgow,4215,1000,491,0
6511,Iiyfiks,Uuodabf,gqeepby@outlook.com,Male,50,31,2017-04-22,2019-11-17,2017,Bristol,2921,10000,467,0
6512,Zcgcsce,Qladkri,wyupffm@gmail.com,Female,29,31,2017-03-03,2019-10-05,2017,Bradford,21500,2000,406,0
6513,Axeaxpm,Nfvwirk,oexakvn@outlook.com,Male,65,4,2020-07-11,2020-11-27,2020,Edinburgh,74365,10000,577,0
6514,Vdiokrp,Hlcbwma,yencnmk@gmail.com,Female,65,35,2018-09-09,2021-07-29,2018,Birmingham,44397,4000,393,0
6515,Btmckot,Udpnfzb,fgtrgor@outlook.com,Male,26,7,2020-01-02,2020-08-05,2020,Other,46491,8000,739,0
6516,Pggjjhi,Wfkdwed,aifqgib@gmail.com,Male,50,62,2016-11-23,2022-01-09,2016,Edinburgh,12205,2000,358,0
6517,Oiwlzfw,Pwwwmur,cypitaj@outlook.com,Female,39,12,2018-07-28,2019-07-25,2018,Sheffield,10500,4000,637,0
6518,Rwrlleb,Gpqehur,tpilink@gmail.com,Male,40,47,2019-01-21,2022-12-10,2019,Bradford,24649,9000,406,0
6519,Qtpfpbs,Bfrlnce,rlgrkix@outlook.com,Female,65,42,2015-12-28,2019-06-25,2015,Liverpool,45885,6000,741,0
6520,Qsdbqxc,Slfqxgu,whjwcph@outlook.com,Male,37,72,2016-11-13,2022-11-10,2016,Manchester,89914,6000,643,0
6521,Hjxovph,Qhnniue,difjmqy@outlook.com,Female,27,97,2015-03-30,,2015,London,0,5000,535,1
6522,Clqvequ,Wvgkugp,ymncujc@gmail.com,Female,47,5,2017-10-03,2018-03-23,2017,Birmingham,59006,5000,689,0
6523,Puraxxo,Vivdfpe,loemxvm@yahoo.com,Female,49,10,2017-12-03,2018-10-27,2017,Sheffield,1375,7000,485,0
6524,Dyyhhgk,Nrstdwg,ddanfvy@yahoo.com,Male,44,45,2018-12-13,2022-08-26,2018,Glasgow,52281,6000,505,0
6525,Uuipvja,Yswpygs,byhixmo@yahoo.com,Female,54,9,2019-11-09,2020-08-07,2019,Bristol,91527,10000,315,0
6526,Vlibiyk,Wrberwl,azluyrk@gmail.com,Female,20,47,2019-04-26,,2019,Leeds,0,9000,383,1
6527,Lwcczdc,Wbdqfoo,xfjfzbg@gmail.com,Female,63,24,2021-02-14,2023-02-15,2021,Sheffield,65091,5000,847,0
6528,Ttysqyf,Kslbnyv,gvocjrh@hotmail.com,Female,43,14,2019-11-12,2021-01-31,2019,Edinburgh,5322,4000,601,0
6529,Irkfkfh,Oifjtec,jobpdqo@gmail.com,Female,47,10,2018-12-28,2019-11-05,2018,Bristol,45381,4000,807,0
6530,Khxmmtj,Wjpnzes,bfrtyqz@outlook.com,Female,21,5,2021-11-01,2022-04-11,2021,Manchester,68995,5000,604,0
6531,Bhfptgu,Uxhqqzc,rulxzuq@yahoo.com,Male,54,45,2018-12-09,2022-09-11,2018,Leeds,87965,9000,765,0
6532,Uyrzwbi,Tjpvpbn,cqzgmli@outlook.com,Male,62,46,2019-05-09,2023-03-02,2019,Glasgow,73703,1000,481,0
6533,Wtolqid,Eetezpv,nvkwgfc@gmail.com,Female,22,9,2021-04-27,2022-01-26,2021,Bradford,11980,5000,832,0
6534,Vruskku,Yfqhjxo,pmchykp@yahoo.com,Male,19,21,2020-09-08,2022-06-24,2020,Manchester,89394,5000,377,0
6535,Yhzdmiw,Blwxfhn,gqmkqne@outlook.com,Female,36,37,2019-12-07,2023-01-09,2019,Glasgow,64504,7000,437,0
6536,Xyrbzpp,Vedqrqg,grobtkr@outlook.com,Female,54,16,2019-07-19,2020-12-08,2019,Birmingham,6816,9000,413,0
6537,Wziclne,Mthxkjv,bpeqbtd@hotmail.com,Female,60,21,2021-07-07,,2021,Birmingham,0,7000,816,1
6538,Pgjhwwq,Cwfqmai,sderexc@hotmail.com,Female,49,4,2021-03-31,2021-08-24,2021,Bradford,91760,8000,594,0
6539,Xwssyob,Llvrksh,bjnlnxu@hotmail.com,Female,61,51,2017-02-05,2021-04-15,2017,Other,97570,4000,357,0
6540,Vsgmvgv,Dbxqkqd,ghykkrd@outlook.com,Female,48,67,2017-09-26,,2017,Sheffield,0,7000,603,1
6541,Chjfrii,Xzpfiyi,enhbakb@yahoo.com,Male,21,21,2021-06-25,,2021,Birmingham,0,3000,739,1
6542,Intezbe,Dboiork,bdsnyhg@hotmail.com,Male,31,7,2018-05-27,2019-01-21,2018,Leeds,76710,4000,309,0
6543,Ljlxowq,Mbyqnmy,eemiwod@gmail.com,Female,44,22,2020-09-24,2022-08-07,2020,Liverpool,62437,9000,524,0
6544,Njyvlxc,Acsgpxq,qivnjpu@gmail.com,Female,49,11,2021-02-08,2022-01-26,2021,Other,47871,6000,804,0
6545,Acoagjb,Dzewdqm,knrdukc@hotmail.com,Male,61,38,2017-02-25,2020-05-05,2017,Glasgow,87234,2000,391,0
6546,Thwtdyc,Srukjdu,kuupbso@hotmail.com,Female,40,0,2021-02-17,2021-03-09,2021,Bradford,86355,3000,324,0
6547,Mnoqecn,Nmvwexg,rbcprxm@gmail.com,Female,63,35,2015-04-06,2018-03-11,2015,London,19178,8000,463,0
6548,Imuaogu,Zagggwc,nfcnspl@hotmail.com,Male,31,54,2018-10-12,,2018,Other,0,4000,478,1
6549,Ichmfel,Yhgxard,llggfkh@gmail.com,Female,62,18,2021-06-30,2022-12-28,2021,Leeds,17722,7000,547,0
6550,Ymriqsg,Zfslhms,kjwywto@gmail.com,Female,52,22,2021-05-15,,2021,Bristol,0,9000,666,1
6551,Enickxc,Yvvzhkd,xrpehhd@hotmail.com,Male,42,62,2018-01-30,,2018,Bradford,0,9000,354,1
6552,Dydhuhk,Qhhyuzm,skommwg@hotmail.com,Male,24,20,2017-09-08,2019-05-25,2017,Bristol,95214,8000,808,0
6553,Ipidjek,Kmbbkfa,gzqkhvq@yahoo.com,Female,32,2,2018-06-19,2018-09-07,2018,Edinburgh,87412,3000,464,0
6554,Rmzmjcg,Uvbebvp,vwmwdwz@yahoo.com,Female,48,32,2017-11-12,2020-07-19,2017,Liverpool,32845,1000,526,0
6555,Zdtodzs,Cdsefxl,gndxufp@outlook.com,Female,54,32,2020-07-21,,2020,Other,0,10000,622,1
6556,Rbxykqj,Crleawb,qzauylp@outlook.com,Male,62,15,2015-12-26,2017-04-15,2015,Glasgow,95046,2000,375,0
6557,Ieseqkl,Nxprumv,tbyphhg@hotmail.com,Female,23,82,2015-02-14,2021-12-04,2015,Leeds,5100,5000,824,0
6558,Epcrprg,Sbcbvkt,avkkafc@gmail.com,Male,29,22,2020-04-28,2022-02-23,2020,Bradford,831,7000,752,0
6559,Ikziumh,Pxrscxg,ytxvati@hotmail.com,Female,47,67,2015-01-21,2020-08-19,2015,Glasgow,12101,3000,360,0
6560,Mocaqrs,Giycgrj,wnkdpgh@gmail.com,Male,32,99,2015-01-24,,2015,Glasgow,0,10000,766,1
6561,Rpxnsmp,Xqpaegp,ezlrlvj@outlook.com,Male,46,68,2017-08-11,,2017,Manchester,0,5000,638,1
6562,Lrvvpvt,Mrrvdub,rbwimla@outlook.com,Male,23,37,2020-03-16,,2020,Birmingham,0,9000,343,1
6563,Lovmhmc,Shlkmkz,jbhhdda@outlook.com,Female,48,31,2020-07-20,2023-02-20,2020,Glasgow,39280,3000,660,0
6564,Srrhaxd,Iswvwqh,yoxetoo@yahoo.com,Male,56,16,2019-07-22,2020-12-09,2019,Other,44810,10000,394,0
6565,Eooqrtr,Luowktd,ndrzrrh@outlook.com,Female,30,34,2020-03-25,2023-01-12,2020,Bristol,70500,1000,722,0
6566,Nkqztoe,Xkfkmub,ljqrzqu@outlook.com,Male,26,69,2017-07-24,,2017,Other,0,10000,418,1
6567,Maugrgi,Kbnuqfy,piyoyvd@yahoo.com,Male,51,77,2016-11-08,,2016,Bradford,0,3000,669,1
6568,Jkxcdwa,Benubmv,tpsiwqv@yahoo.com,Female,40,59,2018-05-22,,2018,London,0,5000,691,1
6569,Ryzmqjb,Uemizya,khnvbsl@outlook.com,Male,31,15,2020-12-05,2022-03-13,2020,Sheffield,97379,6000,663,0
6570,Oypeifw,Dqtwbvi,gznwenu@yahoo.com,Male,41,29,2019-09-21,2022-02-13,2019,Bradford,77133,3000,694,0
6571,Hlhvkzl,Zdxnorz,cniebir@hotmail.com,Male,40,50,2019-01-25,,2019,Birmingham,0,8000,547,1
6572,Zykrgtg,Nkprued,ymjxppc@gmail.com,Male,38,28,2019-07-07,2021-10-30,2019,Leeds,41601,4000,748,0
6573,Cnbplfo,Jtxprav,uzjsbwn@hotmail.com,Female,38,21,2020-10-23,2022-07-29,2020,Other,6976,10000,472,0
6574,Bwbmais,Wtrcpom,rwbooel@hotmail.com,Female,30,54,2017-01-01,2021-06-10,2017,Bristol,62642,9000,477,0
6575,Fzbfwjm,Buuxlph,utvrbqv@gmail.com,Female,34,17,2019-03-25,2020-09-14,2019,Sheffield,94928,7000,463,0
6576,Dpobslw,Dqpwkht,avooqrr@gmail.com,Male,65,47,2016-07-25,2020-06-10,2016,Bristol,95428,6000,391,0
6577,Eaazkbs,Wnzceom,rfibecj@hotmail.com,Female,35,59,2017-07-26,2022-06-05,2017,Edinburgh,96748,8000,698,0
6578,Avfnoll,Vdekqye,kqfmnyx@hotmail.com,Male,35,32,2020-07-19,2023-04-01,2020,Bristol,60456,7000,653,0
6579,Avjwfsg,Cjeudbj,ppxdlon@outlook.com,Female,54,38,2019-01-18,2022-03-13,2019,Birmingham,87714,8000,569,0
6580,Bwcuwgz,Oglltlu,ijzmnjl@gmail.com,Female,65,13,2015-11-06,2016-12-08,2015,Manchester,89063,9000,535,0
6581,Hgoqkxx,Udwyois,esayytg@outlook.com,Male,21,31,2018-03-20,2020-10-28,2018,Bristol,42580,1000,431,0
6582,Escnpdf,Hslctas,dombkqc@gmail.com,Male,65,13,2019-11-23,2021-01-15,2019,Liverpool,77118,5000,375,0
6583,Ennfdgo,Orftqoc,ckecmeg@yahoo.com,Male,22,99,2015-01-27,,2015,Edinburgh,0,6000,314,1
6584,Rjvorrv,Cxlimfn,eknnzep@yahoo.com,Female,50,77,2016-11-04,2023-03-13,2016,Bristol,4796,2000,765,0
